id,attribut,valeur,ref,ean13,impactprix,impactpoids
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 51,0 (x30):0,SILK:1,:2",5039195,9009650391958,63,-1.188
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 61,0 (x21):0,CRYSTAL:1,LILAC:2",5039053,9009650390531,86,-0.042
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 51,0 (x30):0,CRYSTAL:1,LILAC:2",5039046,9009650390463,56,-0.828
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 72,0 (x8):0,JET:1,:2",5036882,9009650368820,22,-0.948
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 61,0 (x21):0,CRYSTAL:1,:2",5034023,9009650340239,60,-0.042
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 72,0 (x8):0,CRYSTAL:1,:2",5034024,9009650340246,0,-0.972
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM100,0X 81,0 (x6):0,CRYSTAL:1,:2",5034025,9009650340253,12,-0.948
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 51,0 (x30):0,JET:1,:2",5036880,9009650368806,63,-0.798
32,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 61,0 (x21):0,JET:1,:2",5036881,9009650368813,94,0
33,"Taille:select:0, Couleur:select:1, Effet:select:2","MM150,0X 88,0 (x6):0,CRYSTAL:1,GOLD. TEAK:2",608784,9003146087844,27,0.294
33,"Taille:select:0, Couleur:select:1, Effet:select:2","MM100,0X 59,0 (x18):0,CRYSTAL:1,GOLD. TEAK:2",608783,9003146087837,142,0.9
33,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 52,0 (x21):0,CRYSTAL:1,:2",969541,9003149695411,14,0.366
33,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 44,0 (x40):0,CRYSTAL:1,:2",969542,9003149695428,39,0.77
33,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 44,0 (x40):0,CRYSTAL:1,GOLD. TEAK:2",969556,9003149695565,71,0.77
33,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 52,0 (x21):0,CRYSTAL:1,GOLD. TEAK:2",969559,9003149695596,43,0.366
33,"Taille:select:0, Couleur:select:1, Effet:select:2","MM100,0X 59,0 (x18):0,CRYSTAL:1,GOL.SHADOW:2",982170,9003149821704,142,0.9
33,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 44,0 (x40):0,CRYSTAL:1,GOL.SHADOW:2",982173,9003149821735,71,0.77
33,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 52,0 (x21):0,CRYSTAL:1,GOL.SHADOW:2",982174,9003149821742,43,0.366
33,"Taille:select:0, Couleur:select:1, Effet:select:2","MM100,0X 59,0 (x18):0,CRYSTAL:1,:2",193125,9003141931258,100,0.9
33,"Taille:select:0, Couleur:select:1, Effet:select:2","MM175,0X102,0 (x2):0,CRYSTAL:1,:2",5290982,9009652909823,94,-0.714
33,"Taille:select:0, Couleur:select:1, Effet:select:2","MM150,0X 88,0 (x6):0,CRYSTAL:1,:2",159963,9003141599632,0,0.294
33,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 63,0X 37,0 (x60):0,CRYSTAL:1,:2",159251,9003141592510,42,0.87
33,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0X 30,0 (x90):0,CRYSTAL:1,:2",159250,9003141592503,44,0
34,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 89,0X 59,0 (x18):0,CRYSTAL:1,:2",159247,9003141592473,0,-1.35
34,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 76,0X 50,0 (x50):0,CRYSTAL:1,:2",159246,9003141592466,121,0
35,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 20,0 (x300):0,CRYSTAL:1,CAL'SI':2",1067324,9007810673241,943,0.98
35,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 20,0 (x300):0,CRYSTAL:1,CAL'V'SI:2",1067325,9007810673258,943,0.98
35,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 14,0 (x560):0,CRYSTAL:1,CAL'V'SI:2",1067322,9007810673227,1073,0
35,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0 (x24):0,CRYSTAL:1,CAL'V'SI:2",1067354,9007810673548,0,1.472
35,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 20,0 (x300):0,JET:1,:2",1067326,9007810673265,993,0.98
35,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 30,0 (x120):0,CRYSTAL:1,CAL'SI':2",1067330,9007810673302,711,1.88
35,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 30,0 (x120):0,CRYSTAL:1,CAL'V'SI:2",1067331,9007810673319,711,1.88
35,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 40,0 (x60):0,CRYSTAL:1,CAL'V'SI:2",1067338,9007810673388,279,2.42
35,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 14,0 (x560):0,CRYSTAL:1,CAL'SI':2",1067321,9007810673210,1073,0
36,"Taille:select:0, Couleur:select:1, Effet:select:2","MM300,0 (x1):0,CRYSTAL:1,:2",1068479,9007810684797,0,0
36,"Taille:select:0, Couleur:select:1, Effet:select:2","MM300,0 (x1):0,CRYSTAL:1,:2",1068480,9007810684803,33,0
37,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 56,0 (x45):0,CRYSTAL:1,:2",1067466,9007810674668,0,0
38,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 14,0 (x24):0,CRYSTAL:1,:2",1068481,9007810684810,0,0
39,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 30,0 (x5):0,CRYSTAL:1,:2",1068471,9007810684711,18,0
39,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 30,0 (x5):0,CRYSTAL:1,:2",1068470,9007810684704,0,0
40,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 62,0 (x5):0,CRYSTAL:1,:2",1072844,9007810728446,0,0
40,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 62,0 (x5):0,CRYSTAL:1,:2",1072845,9007810728453,27,0
41,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 16,0 (x192):0,CRYSTAL:1,CAL'VZ'SI:2",1067456,9007810674569,0,0
42,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 34,0 (x5):0,CRYSTAL:1,:2",1068463,9007810684636,0,0
43,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 61,0 (x5):0,CRYSTAL:1,CAL'VZ'SI:2",1067472,9007810674729,0,0
44,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 60,0 (x10):0,CRYSTAL:1,CAL'VZ'SI:2",1067471,9007810674712,0,0
45,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 56,0 (x30):0,CRYSTAL:1,:2",1067357,9007810673579,0,0
46,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0 (x24):0,CRYSTAL:1,CAL'V'SI:2",1067356,9007810673562,0,0
47,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0 (x12):0,CRYSTAL:1,CAL'VZ'SI:2",1066751,9007810667516,0,0
48,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0 (x12):0,CRYSTAL:1,CAL'VZ'SI:2",1067353,9007810673531,0,-1.448
48,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 30,0 (x48):0,CRYSTAL:1,CAL'VZ'SI:2",1067329,9007810673296,30,-1.928
48,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 40,0 (x40):0,CRYSTAL:1,CAL'VZ'SI:2",1067337,9007810673371,137,0
49,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 60,0 (x5):0,CRYSTAL:1,CAL'VZ'SI:2",1067352,9007810673524,0,-0.374
49,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 30,0 (x48):0,CRYSTAL:1,CAL'VZ'SI:2",1067349,9007810673494,87,0.288
49,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0 (x12):0,CRYSTAL:1,CAL'VZ'SI:2",1067351,9007810673517,57,0.276
49,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 40,0 (x40):0,CRYSTAL:1,CAL'VZ'SI:2",1067350,9007810673500,194,2.376
49,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 20,0 (x144):0,CRYSTAL:1,CAL'VZ'SI:2",1067320,9007810673203,245,0
50,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 48,0 (x36):0,CRYSTAL:1,:2",1066754,9007810667547,0,0
51,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0 (x36):0,CRYSTAL:1,CAL'VZ'SI:2",1066755,9007810667554,0,0
52,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 64,0 (x40):0,CRYSTAL:1,SILVGLAZE:2",5293122,9009652931220,110,0
52,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 64,0 (x40):0,CRYSTAL:1,:2",5241093,9009652410930,0,0
53,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 34,0 (x5):0,CRYSTAL:1,:2",5292448,9009652924482,15,0
53,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 34,0 (x5):0,CRYSTAL:1,:2",5292440,9009652924406,0,0
53,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 34,0 (x5):0,CRYSTAL:1,:2",5292437,9009652924376,0,0
53,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 34,0 (x5):0,CRYSTAL:1,:2",5292436,9009652924369,0,0
53,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 62,0 (x5):0,JET:1,HEMAT:2",5236344,9009652363441,121,2.455
53,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 62,0 (x5):0,CRYSTAL:1,CHROM:2",5236343,9009652363434,95,2.42
53,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 62,0 (x5):0,CRYSTAL:1,AB:2",5236342,9009652363427,95,2.42
53,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 34,0 (x5):0,JET:1,HEMAT:2",5236341,9009652363410,20,0.005
53,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 34,0 (x5):0,CRYSTAL:1,CHROM:2",5236340,9009652363403,5,0
53,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 34,0 (x5):0,CRYSTAL:1,AB:2",5236339,9009652363397,5,0
53,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 62,0 (x5):0,CRYSTAL:1,GOL.SHADOW:2",5202600,9009652026001,121,2.42
53,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 34,0 (x5):0,CRYSTAL:1,GOL.SHADOW:2",5202594,9009652025943,20,0
54,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 60,0 (x30):0,CRYSTAL:1,:2",1067468,9007810674682,0,0
55,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0 (x5):0,CRYSTAL:1,:2",5200740,9009652007406,59,1.78
55,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0 (x5):0,CRYSTAL:1,:2",5200739,9009652007390,59,1.78
55,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 50,0 (x5):0,CRYSTAL:1,:2",5200738,9009652007383,83,1.78
55,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 25,0 (x5):0,CRYSTAL:1,:2",5200737,9009652007376,0,0
55,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 25,0 (x5):0,CRYSTAL:1,:2",5200735,9009652007352,0,0
55,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 25,0 (x5):0,CRYSTAL:1,:2",5200733,9009652007338,15,0
56,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 40,0 (x5):0,CRYSTAL:1,:2",1072848,9007810728484,20,0
56,"Taille:select:0, Couleur:select:1, Effet:select:2","MM 40,0 (x5):0,CRYSTAL:1,:2",1072847,9007810728477,0,0
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 114 (x1800):0,LEADFREE:1,:2",209315,9003142093153,55.3,-0.024
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 214 (x1800):0,LEADFREE:1,:2",209163,9003142091630,55.3,-0.024
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 224 (x240):0,LEADFREE:1,:2",209173,9003142091739,16.8,0.096
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 218 (x640):0,LEADFREE:1,:2",209167,9003142091678,35.1,0.4736
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 802 618 (x400):0,LEADFREE:1,:2",203033,9003142030332,5.5,-0.224
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 802 622 (x210):0,LEADFREE:1,:2",203034,9003142030349,0,-0.354
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 802 722 (x210):0,LEADFREE:1,:2",203035,9003142030356,0,-0.354
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 802 522 (x210):0,LEADFREE:1,:2",203627,9003142036273,0,-0.354
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 216 (x900):0,LEADFREE:1,:2",209165,9003142091654,35.5,-0.024
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 226 (x200):0,LEADFREE:1,:2",209175,9003142091753,17.3,0.176
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 230 (x125):0,LEADFREE:1,:2",209177,9003142091777,12.1,0.176
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 232 (x125):0,LEADFREE:1,:2",209179,9003142091791,23.9,0.551
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 212 (x2200):0,LEADFREE:1,:2",209181,9003142091814,62,0.376
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 228 (x150):0,LEADFREE:1,:2",209224,9003142092248,11.6,-0.024
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 112 (x2200):0,LEADFREE:1,:2",209313,9003142093139,62,0.376
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 116 (x900):0,LEADFREE:1,:2",209317,9003142093177,35.5,-0.024
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 118 (x640):0,LEADFREE:1,:2",209319,9003142093191,35.1,0.096
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 120 (x420):0,LEADFREE:1,:2",209321,9003142093214,28.7,-0.144
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 122 (x350):0,LEADFREE:1,:2",209323,9003142093238,29.3,0.276
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 222 (x350):0,LEADFREE:1,:2",209171,9003142091715,29.3,0.276
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 801 220 (x420):0,LEADFREE:1,:2",209169,9003142091692,28.7,0.276
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 855 150 (x12):0,LEADFREE:1,:2",293231,9003142932315,25.5,0.396
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 855 140 (x40):0,LEADFREE:1,:2",249427,9003142494271,92,1.816
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 855 130 (x48):0,LEADFREE:1,:2",249426,9003142494264,40.1,0.096
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 855 120 (x144):0,LEADFREE:1,:2",249425,9003142494257,86,0.048
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 855 040 (x40):0,LEADFREE:1,:2",195959,9003141959597,92,1.536
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 855 020 (x144):0,LEADFREE:1,:2",195958,9003141959580,86,-0.24
57,"Taille:select:0, Couleur:select:1, Effet:select:2","NR 855 030 (x48):0,LEADFREE:1,:2",195957,9003141959573,40.1,0
