,,,,,,,,,,,
8611,Drop,,63x13,Crystal,,159216,344.00,EUR,150,"2,097","1,785"
8611,Drop,,63x13,Crystal,Golden Teak,679322,395.00,EUR,150,"2,097","1,785"
8611,Drop,,100x20,Crystal,,159217,283.00,EUR,48,"1,866","1,57"
8611,Drop,,100x20,Crystal,Golden Teak,908459,326.00,EUR,48,"1,866","1,57"
8621,Drop,,38x14,Crystal,,159052,238.00,EUR,288,"2,516","2,171"
8621,Drop,,63x21,Crystal,,159220,350.00,EUR,90,"2,91","2,422"
8641,Drop,,20x12,Crystal,,158737,393.00,EUR,600,"2,291","1,802"
8671,Hexagonal Prism,,63x16,Crystal,,159222,401.00,EUR,125,"2,56","1,987"
8671,Hexagonal Prism,,76x20,Crystal,,159223,247.00,EUR,48,"1,44","1,273"
8721,Pear Shape,,28x17,Antique Green,,207946,663.00,EUR,400,"2,673","2,047"
8721,Pear Shape,,28x17,Blue Violet,,687225,663.00,EUR,400,"2,784","2,158"
8721,Pear Shape,,28x17,Bordeaux,,844235,663.00,EUR,400,"2,602","1,975"
8721,Pear Shape,,28x17,Crystal,,159224,556.00,EUR,400,"2,67","2,044"
8721,Pear Shape,,28x17,Crystal,Blue AB,170597,638.00,EUR,400,"2,67","2,044"
8721,Pear Shape,,28x17,Crystal,Golden Teak,621608,638.00,EUR,400,"2,67","2,044"
8721,Pear Shape,,28x17,Dark Sapphire,,943314,663.00,EUR,400,"2,588","1,961"
8721,Pear Shape,,28x17,Emerald,,844240,663.00,EUR,400,"2,63","2,004"
8721,Pear Shape,,28x17,Jet,,621615,663.00,EUR,400,"2,696","2,07"
8721,Pear Shape,,28x17,Light Peridot,,686089,663.00,EUR,400,"2,67","2,044"
8721,Pear Shape,,28x17,Light Topaz,,941301,663.00,EUR,400,"2,689","2,063"
8721,Pear Shape,,28x17,Medium Sapphire,,182801,663.00,EUR,400,"2,673","2,047"
8721,Pear Shape,,28x17,Rosaline,,168696,663.00,EUR,400,"2,673","2,047"
8721,Pear Shape,,28x17,Silk,,5039179,663.00,EUR,400,"2,346","1,72"
8721,Pear Shape,,28x17,Topaz,,652323,663.00,EUR,400,"2,213","1,587"
8721,Pear Shape,,28x17,Violet,,844290,663.00,EUR,400,"2,736","2,11"
8721,Pear Shape,,38x22,Antique Green,,207947,427.00,EUR,192,"2,627","2,282"
8721,Pear Shape,,38x22,Blue Violet,,627116,427.00,EUR,192,"2,751","2,406"
8721,Pear Shape,,38x22,Bordeaux,,661914,427.00,EUR,192,"2,547","2,202"
8721,Pear Shape,,38x22,Crystal,,159139,358.00,EUR,192,"2,624","2,279"
8721,Pear Shape,,38x22,Crystal,Blue AB,170598,409.00,EUR,192,"2,624","2,279"
8721,Pear Shape,,38x22,Crystal,Bronze Shade,1186986,409.00,EUR,192,"2,624","2,279"
8721,Pear Shape,,38x22,Crystal,Golden Shadow,982140,409.00,EUR,192,"2,624","2,279"
8721,Pear Shape,,38x22,Crystal,Golden Teak,288050,409.00,EUR,192,"2,624","2,279"
